ID_SAP,CLIENTE,FECHA_ALTA,DIRECCIÓN,ENTRE_CALLE_1,ENTRE_CALLE_2,COLONIA,DELEGACION_MUNICIPIO,CODIGO_POSTAL,ESTATUS,ID_VP,MODALIDAD,GEC_SAP,GEC_RTM,_MADUREZ_CTE,Estatus_Cte,CADENA,DESC_CADENA,CANAL_KOF,CANAL_SAP,GRUPO_RM1,GRUPO_RM2,ZONA,REGIÓN,REGIÓN_KOF_CVE,UO,CENTRO,GERENCIA,JEFATURA,CENTRO_SUMINISTRO,CONDICIÓN_EXPEDICIÓN,TIPO_SERVICIO,ID_MULTICENTRO,REPARTO_SAP,TPV,RUTA,FV,L,M,R,J,V,S,RITMO,MÉTODO_VENTA,Latitud Final,Longitud Final,Tipo,Descripción Tipo,EsquemaReparto
1944000610,PAPELERIA LA LOMITA,20.05.1997,JOSE FCORUIZ MASSIEU 59,ARROYO,CAPILINTLA,ARROYO,TAXCO,40290,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,1118,Plan Minisuper Tradicional,2307,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,LV,1,0,0,0,1,0,1.0,1DA,18.543753333333,-99.611983333333,PR,Preventa Comercial,Tradicional
1944000610,PAPELERIA LA LOMITA,20.05.1997,JOSE FCORUIZ MASSIEU 59,ARROYO,CAPILINTLA,ARROYO,TAXCO,40290,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,1118,Plan Minisuper Tradicional,2307,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZJV,TOF001,R,0,0,1,0,0,0,1.0,1DA,18.543753333333,-99.611983333333,FC,Farmer Comercial,Tradicional
1944000610,PAPELERIA LA LOMITA,20.05.1997,JOSE FCORUIZ MASSIEU 59,ARROYO,CAPILINTLA,ARROYO,TAXCO,40290,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,1118,Plan Minisuper Tradicional,2307,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOPA02,LRV,1,0,1,0,1,0,1.0,1DA,18.543753333333,-99.611983333333,DIG TRAD PO,Juntos+ Tradicional (Portal),Tradicional
1944000695,JORGE OCAMPO,30.12.2009,CALLE CANTARRANAS 3,CALLE LOS JALES,CALLE CENTRO DE SALUD,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.566331666667,-99.602071666667,,,Tradicional
1944000695,JORGE OCAMPO,30.12.2009,CALLE CANTARRANAS 3,CALLE LOS JALES,CALLE CENTRO DE SALUD,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,JS,0,0,0,1,0,1,1.0,1DA,18.566331666667,-99.602071666667,PR,Preventa Comercial,Tradicional
1944000695,JORGE OCAMPO,30.12.2009,CALLE CANTARRANAS 3,CALLE LOS JALES,CALLE CENTRO DE SALUD,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZJV,TOF001,J,0,0,0,1,0,0,1.0,1DA,18.566331666667,-99.602071666667,FC,Farmer Comercial,Tradicional
1944000695,JORGE OCAMPO,30.12.2009,CALLE CANTARRANAS 3,CALLE LOS JALES,CALLE CENTRO DE SALUD,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,MJS,0,1,0,1,0,1,1.0,1DA,18.566331666667,-99.602071666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1944000706,IGUANAS RANAS,20.05.1997,LA FUENTE 2,FRENTE BASE TELEFERICO,RUMBO A LAS VILLAS,MONTE TAXCO,TAXCO,40225,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.570808333333,-99.598918333333,,,Tradicional
1944000706,IGUANAS RANAS,20.05.1997,LA FUENTE 2,FRENTE BASE TELEFERICO,RUMBO A LAS VILLAS,MONTE TAXCO,TAXCO,40225,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,S,0,0,0,0,0,1,1.0,1DA,18.570808333333,-99.598918333333,PR,Preventa Comercial,Tradicional
1944000706,IGUANAS RANAS,20.05.1997,LA FUENTE 2,FRENTE BASE TELEFERICO,RUMBO A LAS VILLAS,MONTE TAXCO,TAXCO,40225,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA03,MJS,0,1,0,1,0,1,1.0,1DA,18.570808333333,-99.598918333333,DIG TRAD,Juntos+ Tradicional,Tradicional
1944000819,Miscelanea  Super C America,20.05.1997,CALLE AGUA BLANCA SN,CALLE RUIZ MASSIEU,CALLE DE LAS FLORES,AGUA BLANCA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.563358333333,-99.607466666667,,,Tradicional
1944000819,Miscelanea  Super C America,20.05.1997,CALLE AGUA BLANCA SN,CALLE RUIZ MASSIEU,CALLE DE LAS FLORES,AGUA BLANCA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0108,S,0,0,0,0,0,1,1.0,1DA,18.563358333333,-99.607466666667,PR,Preventa Comercial,Tradicional
1944000819,Miscelanea  Super C America,20.05.1997,CALLE AGUA BLANCA SN,CALLE RUIZ MASSIEU,CALLE DE LAS FLORES,AGUA BLANCA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,MJS,0,1,0,1,0,1,1.0,1DA,18.563358333333,-99.607466666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1944001101,Eustolia Gama Jaimes,21.05.1997,DESCONOCIDO,AV DE LOS PLATEROS,CANTARRANAS,JALES,TAXCO,40230,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.565068333333,-99.603116666667,,,Tradicional
1944001101,Eustolia Gama Jaimes,21.05.1997,DESCONOCIDO,AV DE LOS PLATEROS,CANTARRANAS,JALES,TAXCO,40230,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,S,0,0,0,0,0,1,1.0,1DA,18.565068333333,-99.603116666667,PR,Preventa Comercial,Tradicional
1944001101,Eustolia Gama Jaimes,21.05.1997,DESCONOCIDO,AV DE LOS PLATEROS,CANTARRANAS,JALES,TAXCO,40230,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,MJS,0,1,0,1,0,1,1.0,1DA,18.565068333333,-99.603116666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1944001180,MISCELANEA   ISRAEL,30.12.2009,ARROYO S/N ,FRANCISCO RUIZ MASSIEU,LA CEIVA,ARROYO,TAXCO,40290,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.543305,-99.610875,,,Tradicional
1944001180,MISCELANEA   ISRAEL,30.12.2009,ARROYO S/N ,FRANCISCO RUIZ MASSIEU,LA CEIVA,ARROYO,TAXCO,40290,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,LR,1,0,1,0,0,0,1.0,1DA,18.543305,-99.610875,PR,Preventa Comercial,Tradicional
1944001180,MISCELANEA   ISRAEL,30.12.2009,ARROYO S/N ,FRANCISCO RUIZ MASSIEU,LA CEIVA,ARROYO,TAXCO,40290,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZJV,TOF001,R,0,0,1,0,0,0,1.0,1DA,18.543305,-99.610875,FC,Farmer Comercial,Tradicional
1944001180,MISCELANEA   ISRAEL,30.12.2009,ARROYO S/N ,FRANCISCO RUIZ MASSIEU,LA CEIVA,ARROYO,TAXCO,40290,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA02,LRV,1,0,1,0,1,0,1.0,1DA,18.543305,-99.610875,DIG TRAD,Juntos+ Tradicional,Tradicional
1944002343,JULIA HERRERA,11.10.1996,CALLE AHUACATITLAN 7 SN,CALLE LOS JALES,CALLE AGUACATITLAN,AHUACATITLAN,TAXCO DE ALARCÓN,40270,A,10222049.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.565586666667,-99.602243333333,,,Tradicional
1944002343,JULIA HERRERA,11.10.1996,CALLE AHUACATITLAN 7 SN,CALLE LOS JALES,CALLE AGUACATITLAN,AHUACATITLAN,TAXCO DE ALARCÓN,40270,A,10222049.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,MS,0,1,0,0,0,1,1.0,1DA,18.565586666667,-99.602243333333,PR,Preventa Comercial,Tradicional
1944002343,JULIA HERRERA,11.10.1996,CALLE AHUACATITLAN 7 SN,CALLE LOS JALES,CALLE AGUACATITLAN,AHUACATITLAN,TAXCO DE ALARCÓN,40270,A,10222049.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,MJS,0,1,0,1,0,1,1.0,1DA,18.565586666667,-99.602243333333,DIG TRAD,Juntos+ Tradicional,Tradicional
1944002412,Miscelanea Martha,03.04.2013,CARDENISTAS ,RUIZ CORTINEZ,DEL LLANO,CARDENISTA,TAXCO,40220,A,10222049.0,KG,PLATA,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.56364,-99.607186666667,,,Tradicional
1944002412,Miscelanea Martha,03.04.2013,CARDENISTAS ,RUIZ CORTINEZ,DEL LLANO,CARDENISTA,TAXCO,40220,A,10222049.0,KG,PLATA,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0108,M,0,1,0,0,0,0,1.0,1DA,18.56364,-99.607186666667,PR,Preventa Comercial,Tradicional
1944002412,Miscelanea Martha,03.04.2013,CARDENISTAS ,RUIZ CORTINEZ,DEL LLANO,CARDENISTA,TAXCO,40220,A,10222049.0,KG,PLATA,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA03,MJS,0,1,0,1,0,1,1.0,1DA,18.56364,-99.607186666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1944002518,Cecilia Alaniz Hernandez,16.04.1998,CALLE DEL SOLAR S/N  sn,CAPIINTLA,ARROYO,CAPILINTLA,TAXCO,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.543896666667,-99.602575,,,Tradicional
1944002518,Cecilia Alaniz Hernandez,16.04.1998,CALLE DEL SOLAR S/N  sn,CAPIINTLA,ARROYO,CAPILINTLA,TAXCO,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0108,L,1,0,0,0,0,0,1.0,1DA,18.543896666667,-99.602575,PR,Preventa Comercial,Tradicional
1944002518,Cecilia Alaniz Hernandez,16.04.1998,CALLE DEL SOLAR S/N  sn,CAPIINTLA,ARROYO,CAPILINTLA,TAXCO,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,LRV,1,0,1,0,1,0,1.0,1DA,18.543896666667,-99.602575,DIG TRAD,Juntos+ Tradicional,Tradicional
1944002525,MARIA SOTELO GRANADOS,30.12.2009,AV ZAPATA S/N ,EMILIANO ZAPATA INSURGENTES,REAL DE CUADRA,E ZAPATA,TAXCO,40290,A,10222049.0,KG,BRONCE,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.542298333333,-99.621686666667,,,Tradicional
1944002525,MARIA SOTELO GRANADOS,30.12.2009,AV ZAPATA S/N ,EMILIANO ZAPATA INSURGENTES,REAL DE CUADRA,E ZAPATA,TAXCO,40290,A,10222049.0,KG,BRONCE,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,L,1,0,0,0,0,0,1.0,1DA,18.542298333333,-99.621686666667,PR,Preventa Comercial,Tradicional
1944002525,MARIA SOTELO GRANADOS,30.12.2009,AV ZAPATA S/N ,EMILIANO ZAPATA INSURGENTES,REAL DE CUADRA,E ZAPATA,TAXCO,40290,A,10222049.0,KG,BRONCE,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA03,LRV,1,0,1,0,1,0,1.0,1DA,18.542298333333,-99.621686666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1944002620,MISCELANEA BRENDA,30.04.2014,ARROYO S/N ,RUIZ MACIEU,CAPILINTLA,ARROYO,TAXCO,40290,A,10222049.0,KG,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.544938333333,-99.609636666667,,,Tradicional
1944002620,MISCELANEA BRENDA,30.04.2014,ARROYO S/N ,RUIZ MACIEU,CAPILINTLA,ARROYO,TAXCO,40290,A,10222049.0,KG,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,LV,1,0,0,0,1,0,1.0,1DA,18.544938333333,-99.609636666667,PR,Preventa Comercial,Tradicional
1944002620,MISCELANEA BRENDA,30.04.2014,ARROYO S/N ,RUIZ MACIEU,CAPILINTLA,ARROYO,TAXCO,40290,A,10222049.0,KG,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,LRV,1,0,1,0,1,0,1.0,1DA,18.544938333333,-99.609636666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1944003934,Rosalba Cervantes Villalobos,22.03.2013,ZACAZONTLA S/N ,ZACAZONTLA ABAJO DEL CREAD,ZACAZONTLA,ZACAZONTLA,TAXCO,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.541433333333,-99.618056666667,,,Tradicional
1944003934,Rosalba Cervantes Villalobos,22.03.2013,ZACAZONTLA S/N ,ZACAZONTLA ABAJO DEL CREAD,ZACAZONTLA,ZACAZONTLA,TAXCO,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,L,1,0,0,0,0,0,1.0,1DA,18.541433333333,-99.618056666667,PR,Preventa Comercial,Tradicional
1944003934,Rosalba Cervantes Villalobos,22.03.2013,ZACAZONTLA S/N ,ZACAZONTLA ABAJO DEL CREAD,ZACAZONTLA,ZACAZONTLA,TAXCO,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,LRV,1,0,1,0,1,0,1.0,1DA,18.541433333333,-99.618056666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1944005010,Guadalupe Villa Garcia,21.01.1998,AGUACATITLAN ,LOS JALES,CANTARRANAS,AGUACATITLAN,TAXCO,40220,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.565621666667,-99.600453333333,,,Tradicional
1944005010,Guadalupe Villa Garcia,21.01.1998,AGUACATITLAN ,LOS JALES,CANTARRANAS,AGUACATITLAN,TAXCO,40220,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,JS,0,0,0,1,0,1,1.0,1DA,18.565621666667,-99.600453333333,PR,Preventa Comercial,Tradicional
1944005010,Guadalupe Villa Garcia,21.01.1998,AGUACATITLAN ,LOS JALES,CANTARRANAS,AGUACATITLAN,TAXCO,40220,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZJV,TOF001,J,0,0,0,1,0,0,1.0,1DA,18.565621666667,-99.600453333333,FC,Farmer Comercial,Tradicional
1944005010,Guadalupe Villa Garcia,21.01.1998,AGUACATITLAN ,LOS JALES,CANTARRANAS,AGUACATITLAN,TAXCO,40220,A,10222049.0,KD,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,MJS,0,1,0,1,0,1,1.0,1DA,18.565621666667,-99.600453333333,DIG TRAD,Juntos+ Tradicional,Tradicional
1944005014,FARMACIA RONCES,21.01.1998,AVENIDA FLORIDA 17 ,AVENIDA AV DE LOS PLATEROS,AVENIDA ARCOS,FLORIDA,TAXCO DE ALARCÓN,40220,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,3104,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.56665,-99.603916666667,,,Tradicional
