ID_SAP,CLIENTE,FECHA_ALTA,DIRECCIÓN,ENTRE_CALLE_1,ENTRE_CALLE_2,COLONIA,DELEGACION_MUNICIPIO,CODIGO_POSTAL,ESTATUS,ID_VP,MODALIDAD,GEC_SAP,GEC_RTM,_MADUREZ_CTE,Estatus_Cte,CADENA,DESC_CADENA,CANAL_KOF,CANAL_SAP,GRUPO_RM1,GRUPO_RM2,ZONA,REGIÓN,REGIÓN_KOF_CVE,UO,CENTRO,GERENCIA,JEFATURA,CENTRO_SUMINISTRO,CONDICIÓN_EXPEDICIÓN,TIPO_SERVICIO,ID_MULTICENTRO,REPARTO_SAP,TPV,RUTA,FV,L,M,R,J,V,S,RITMO,MÉTODO_VENTA,Latitud Final,Longitud Final,Tipo,Descripción Tipo,EsquemaReparto
205250620,CLEMENTINA OLIDIA,08.11.2002,CALLE INDEPENDENCIA 9,CALLE MORELOS,AVENIDA CAPILLA DEBSAN,SANTIAGO HUAUCLILLA,SANTIAGO HUAUCLILLA,69659,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,J,0,0,0,1,0,0,1.0,1DA,17.448858333333,-97.068045,,,Tradicional
205250800,VICENTE LOPEZ,08.11.2002,CONOCIDO S/N,DESV RANCHO SANTA CRUZ,CAMINO A OCOTLAN,SAN MIGUEL HUAUTLA, SAN MIGUEL HUAUTLA,69600,A,40180233.0,KG,ORO,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,J,0,0,0,1,0,0,1.0,1DA,17.735968333333,-97.143568333333,PR,Preventa Comercial,Tradicional
205250800,VICENTE LOPEZ,08.11.2002,CONOCIDO S/N,DESV RANCHO SANTA CRUZ,CAMINO A OCOTLAN,SAN MIGUEL HUAUTLA, SAN MIGUEL HUAUTLA,69600,A,40180233.0,KG,ORO,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,MJS,0,1,0,1,0,1,1.0,1DA,17.735968333333,-97.143568333333,DIG TRAD,Juntos+ Tradicional,Tradicional
205250800,VICENTE LOPEZ,08.11.2002,CONOCIDO S/N,DESV RANCHO SANTA CRUZ,CAMINO A OCOTLAN,SAN MIGUEL HUAUTLA, SAN MIGUEL HUAUTLA,69600,A,40180233.0,KG,ORO,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,LRV,1,0,1,0,1,0,1.0,1DA,17.735968333333,-97.143568333333,,,Tradicional
205250930,MERCEDES CRUZ CABALLERO,08.11.2002,CALLE CONOCIDO sn,CALLE CANCHA DE BASQUET,CALLE CENTRO DE SALUD,ESTACION EL PARIAN,San Francisco Telixtlahua,68213,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,R,0,0,1,0,0,0,2.0,1DA,17.4104,-97.0141,PR,Preventa Comercial,Tradicional
205250930,MERCEDES CRUZ CABALLERO,08.11.2002,CALLE CONOCIDO sn,CALLE CANCHA DE BASQUET,CALLE CENTRO DE SALUD,ESTACION EL PARIAN,San Francisco Telixtlahua,68213,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,R,0,0,1,0,0,0,1.0,1DA,17.4104,-97.0141,DIG TRAD,Juntos+ Tradicional,Tradicional
205250930,MERCEDES CRUZ CABALLERO,08.11.2002,CALLE CONOCIDO sn,CALLE CANCHA DE BASQUET,CALLE CENTRO DE SALUD,ESTACION EL PARIAN,San Francisco Telixtlahua,68213,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,J,0,0,0,1,0,0,1.0,1DA,17.4104,-97.0141,,,Tradicional
205250935,DOÑA SIXTA,10.09.2003,FERROCARRIL 36,  TELEFONO,CENTRO DE SALUD,FAUSTINO G OLIVERA, FAUSTINO G OLIVERA,68213,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,R,0,0,1,0,0,0,2.0,1DA,17.4122,-97.0137,PR,Preventa Comercial,Tradicional
205250935,DOÑA SIXTA,10.09.2003,FERROCARRIL 36,  TELEFONO,CENTRO DE SALUD,FAUSTINO G OLIVERA, FAUSTINO G OLIVERA,68213,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,R,0,0,1,0,0,0,1.0,1DA,17.4122,-97.0137,DIG TRAD,Juntos+ Tradicional,Tradicional
205250935,DOÑA SIXTA,10.09.2003,FERROCARRIL 36,  TELEFONO,CENTRO DE SALUD,FAUSTINO G OLIVERA, FAUSTINO G OLIVERA,68213,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,J,0,0,0,1,0,0,2.0,1DA,17.4122,-97.0137,,,Tradicional
205250980,MARTIMIANO VELASCO,08.11.2002,CONOCIDO RIOFLORIDO S/N,CAMINO A SANTA LUCIA,JUNTO ALA CAPIL,RIO FLORIDO SOSOLA, RIO FLORIDO SOSOLA,68207,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,2.0,1DA,17.389931666667,-97.063378333333,PR,Preventa Comercial,Tradicional
205250980,MARTIMIANO VELASCO,08.11.2002,CONOCIDO RIOFLORIDO S/N,CAMINO A SANTA LUCIA,JUNTO ALA CAPIL,RIO FLORIDO SOSOLA, RIO FLORIDO SOSOLA,68207,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCPA01,L,1,0,0,0,0,0,2.0,1DA,17.389931666667,-97.063378333333,DIG TRAD PO,Juntos+ Tradicional (Portal),Tradicional
205250980,MARTIMIANO VELASCO,08.11.2002,CONOCIDO RIOFLORIDO S/N,CAMINO A SANTA LUCIA,JUNTO ALA CAPIL,RIO FLORIDO SOSOLA, RIO FLORIDO SOSOLA,68207,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,2.0,1DA,17.389931666667,-97.063378333333,,,Tradicional
205250990,CONASUPO RIO FLORIDO,08.11.2002,CALLE CONOCIDO S/N,CALLE CAMINO A SANTA LUCIA,CALLE A UN LADO DE LA,RIO FLORIDO, RIO FLORIDO SOSOLA,68207,A,40180233.0,KG,CUSTOMIZADO,CUSTOMIZADO,,,7060,CONASUPO,1102,MODERNO,Moderno Home Market,Autoservicio Regional,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,2.0,1DA,17.38985,-97.064021666667,PR,Preventa Comercial,Tradicional
205250990,CONASUPO RIO FLORIDO,08.11.2002,CALLE CONOCIDO S/N,CALLE CAMINO A SANTA LUCIA,CALLE A UN LADO DE LA,RIO FLORIDO, RIO FLORIDO SOSOLA,68207,A,40180233.0,KG,CUSTOMIZADO,CUSTOMIZADO,,,7060,CONASUPO,1102,MODERNO,Moderno Home Market,Autoservicio Regional,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA01,L,1,0,0,0,0,0,2.0,1DA,17.38985,-97.064021666667,DIG TRAD,Juntos+ Tradicional,Tradicional
205250990,CONASUPO RIO FLORIDO,08.11.2002,CALLE CONOCIDO S/N,CALLE CAMINO A SANTA LUCIA,CALLE A UN LADO DE LA,RIO FLORIDO, RIO FLORIDO SOSOLA,68207,A,40180233.0,KG,CUSTOMIZADO,CUSTOMIZADO,,,7060,CONASUPO,1102,MODERNO,Moderno Home Market,Autoservicio Regional,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,2.0,1DA,17.38985,-97.064021666667,,,Tradicional
205251070,ROSY,08.11.2002,HIDALGO S/N,  ADELANTE DE LA,CALLE INDEPENDE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,1.0,1DA,17.40047,-97.119183333333,PR,Preventa Comercial,Tradicional
205251070,ROSY,08.11.2002,HIDALGO S/N,  ADELANTE DE LA,CALLE INDEPENDE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,L,1,0,0,0,0,0,1.0,1DA,17.40047,-97.119183333333,DIG TRAD,Juntos+ Tradicional,Tradicional
205251070,ROSY,08.11.2002,HIDALGO S/N,  ADELANTE DE LA,CALLE INDEPENDE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,1.0,1DA,17.40047,-97.119183333333,,,Tradicional
205251100,MISCELANEA JUQUILITA,08.11.2002,BENITO JUAREZ S/N,  KINDER,CALLE INDEPENDE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,PLATA,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,1.0,1DA,17.400281666667,-97.116931666667,PR,Preventa Comercial,Tradicional
205251100,MISCELANEA JUQUILITA,08.11.2002,BENITO JUAREZ S/N,  KINDER,CALLE INDEPENDE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,PLATA,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,L,1,0,0,0,0,0,1.0,1DA,17.400281666667,-97.116931666667,DIG TRAD,Juntos+ Tradicional,Tradicional
205251100,MISCELANEA JUQUILITA,08.11.2002,BENITO JUAREZ S/N,  KINDER,CALLE INDEPENDE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,PLATA,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,1.0,1DA,17.400281666667,-97.116931666667,,,Tradicional
205251110,FRANCISCA CHAVEZ CHAVEZ,08.11.2002,BENITO JUARES S/N,  CALLE CENTRO,CALLE CENTRO,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68000,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,1.0,1DA,17.399498333333,-97.116858333333,PR,Preventa Comercial,Tradicional
205251110,FRANCISCA CHAVEZ CHAVEZ,08.11.2002,BENITO JUARES S/N,  CALLE CENTRO,CALLE CENTRO,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68000,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,L,1,0,0,0,0,0,1.0,1DA,17.399498333333,-97.116858333333,DIG TRAD,Juntos+ Tradicional,Tradicional
205251110,FRANCISCA CHAVEZ CHAVEZ,08.11.2002,BENITO JUARES S/N,  CALLE CENTRO,CALLE CENTRO,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68000,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,1.0,1DA,17.399498333333,-97.116858333333,,,Tradicional
205251150,LORENZO ALEJANDREZ,08.11.2002,RANCHERIA SANTA CRUZ S/N,  DESV SANTA LUCI,PASANDO EL RIO,SANTA CRUZ, SAN MATEO SOSOLA,68000,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,1.0,1DA,17.396103333333,-97.10752,PR,Preventa Comercial,Tradicional
205251150,LORENZO ALEJANDREZ,08.11.2002,RANCHERIA SANTA CRUZ S/N,  DESV SANTA LUCI,PASANDO EL RIO,SANTA CRUZ, SAN MATEO SOSOLA,68000,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA01,L,1,0,0,0,0,0,1.0,1DA,17.396103333333,-97.10752,DIG TRAD,Juntos+ Tradicional,Tradicional
205251150,LORENZO ALEJANDREZ,08.11.2002,RANCHERIA SANTA CRUZ S/N,  DESV SANTA LUCI,PASANDO EL RIO,SANTA CRUZ, SAN MATEO SOSOLA,68000,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,1.0,1DA,17.396103333333,-97.10752,,,Tradicional
205251155,ALEJANDRO CHAVEZ GARCIA,01.09.2005,BARRIO DEL CALVARIO S/N,  DESV SANTA LUCI,EL CALVARIO,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2307,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,1.0,1DA,17.393313333333,-97.113303333333,PR,Preventa Comercial,Tradicional
205251155,ALEJANDRO CHAVEZ GARCIA,01.09.2005,BARRIO DEL CALVARIO S/N,  DESV SANTA LUCI,EL CALVARIO,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2307,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCPA01,L,1,0,0,0,0,0,1.0,1DA,17.393313333333,-97.113303333333,DIG TRAD PO,Juntos+ Tradicional (Portal),Tradicional
205251155,ALEJANDRO CHAVEZ GARCIA,01.09.2005,BARRIO DEL CALVARIO S/N,  DESV SANTA LUCI,EL CALVARIO,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2307,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,1.0,1DA,17.393313333333,-97.113303333333,,,Tradicional
205251210,ABARROTES RANCHO SAN ANTONIO,08.11.2002,DOMICILIO CONOCIDO S/N,  DESV RANCHO LOS,TELESECUNDARIA,SAN MATEO SOSOLA, SAN MATEO SOSOLA,69207,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,1.0,1DA,17.395851666667,-97.122743333333,PR,Preventa Comercial,Tradicional
205251210,ABARROTES RANCHO SAN ANTONIO,08.11.2002,DOMICILIO CONOCIDO S/N,  DESV RANCHO LOS,TELESECUNDARIA,SAN MATEO SOSOLA, SAN MATEO SOSOLA,69207,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,L,1,0,0,0,0,0,1.0,1DA,17.395851666667,-97.122743333333,DIG TRAD,Juntos+ Tradicional,Tradicional
205251210,ABARROTES RANCHO SAN ANTONIO,08.11.2002,DOMICILIO CONOCIDO S/N,  DESV RANCHO LOS,TELESECUNDARIA,SAN MATEO SOSOLA, SAN MATEO SOSOLA,69207,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,1.0,1DA,17.395851666667,-97.122743333333,,,Tradicional
205251220,EPIFANIA RIVERA CHAVEZ,08.11.2002,CALLE NUEVA APLICACIÓN S/N,CALLE NUEVA AMPLIACIÓN,CALLE JUNTO A LA ESCUELA  TELE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,L,1,0,0,0,0,0,1.0,1DA,17.394545,-97.120283333333,PR,Preventa Comercial,Tradicional
205251220,EPIFANIA RIVERA CHAVEZ,08.11.2002,CALLE NUEVA APLICACIÓN S/N,CALLE NUEVA AMPLIACIÓN,CALLE JUNTO A LA ESCUELA  TELE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCPA01,L,1,0,0,0,0,0,1.0,1DA,17.394545,-97.120283333333,DIG TRAD PO,Juntos+ Tradicional (Portal),Tradicional
205251220,EPIFANIA RIVERA CHAVEZ,08.11.2002,CALLE NUEVA APLICACIÓN S/N,CALLE NUEVA AMPLIACIÓN,CALLE JUNTO A LA ESCUELA  TELE,SAN MATEO SOSOLA, SAN MATEO SOSOLA,68207,A,40180233.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,M,0,1,0,0,0,0,1.0,1DA,17.394545,-97.120283333333,,,Tradicional
205251230,CATALINA SALAZAR CRUZ,08.11.2002,MORELOS S/N,  CARRETERA A HUA,ESCUELA PRIMARI,SAN MIGUEL ADEQUEZ, SAN MIGUEL ADEQUEZ,69600,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,R,0,0,1,0,0,0,1.0,1DA,17.459773333333,-97.146301666667,PR,Preventa Comercial,Tradicional
205251230,CATALINA SALAZAR CRUZ,08.11.2002,MORELOS S/N,  CARRETERA A HUA,ESCUELA PRIMARI,SAN MIGUEL ADEQUEZ, SAN MIGUEL ADEQUEZ,69600,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,R,0,0,1,0,0,0,1.0,1DA,17.459773333333,-97.146301666667,DIG TRAD,Juntos+ Tradicional,Tradicional
205251230,CATALINA SALAZAR CRUZ,08.11.2002,MORELOS S/N,  CARRETERA A HUA,ESCUELA PRIMARI,SAN MIGUEL ADEQUEZ, SAN MIGUEL ADEQUEZ,69600,A,40180233.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZDD,RNC008,J,0,0,0,1,0,0,1.0,1DA,17.459773333333,-97.146301666667,,,Tradicional
205251300,ANGELICA LOPEZ,09.11.2002,ALDAMA 16,ALDAMA,IGNACIO ALLENDE,SAN PEDRO COXCALTEPEC, SAN PEDRO COXCALTEPEC,69600,A,40180233.0,KG,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZPV,NC0006,R,0,0,1,0,0,0,2.0,1DA,17.5006,-97.1378,PR,Preventa Comercial,Tradicional
205251300,ANGELICA LOPEZ,09.11.2002,ALDAMA 16,ALDAMA,IGNACIO ALLENDE,SAN PEDRO COXCALTEPEC, SAN PEDRO COXCALTEPEC,69600,A,40180233.0,KG,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0101,Nochixtlan,NC01,NC1,MJAX,4,MA,NO ASIGNADO,RNC008,ZTK,NCWA02,R,0,0,1,0,0,0,2.0,1DA,17.5006,-97.1378,DIG TRAD,Juntos+ Tradicional,Tradicional
